recv_ms,asset,bid,ask
1783361145165,951595560264,0.67,0.68
1783361145165,640965849062,0.32,0.33
1783361145267,757189228306,0.99,1
1783361145267,449634494889,0,0.01
1783361146189,640965849062,0.32,0.33
1783361146189,951595560264,0.67,0.68
1783361147007,951595560264,0.67,0.68
1783361147007,640965849062,0.32,0.33
1783361147725,757189228306,0.99,1
1783361147725,449634494889,0,0.01
1783361148032,640965849062,0.32,0.33
1783361148032,951595560264,0.67,0.68
1783361148136,757189228306,0.99,1
1783361148136,449634494889,0,0.01
1783361148157,640965849062,0.31,0.32
1783361148157,951595560264,0.68,0.69
1783361149005,951595560264,0.68,0.69
1783361149005,640965849062,0.31,0.32
1783361150009,640965849062,0.31,0.32
1783361150009,951595560264,0.68,0.69
1783361150695,951595560264,0.66,0.69
1783361150695,640965849062,0.31,0.34
1783361150695,640965849062,0.32,0.34
1783361150695,951595560264,0.66,0.68
1783361150695,640965849062,0.33,0.34
1783361150695,951595560264,0.66,0.67
1783361151104,951595560264,0.66,0.67
1783361151104,640965849062,0.33,0.34
1783361151105,757189228306,0.99,1
1783361151105,449634494889,0,0.01
1783361152128,640965849062,0.33,0.34
1783361152128,951595560264,0.66,0.67
1783361152366,640965849062,0.32,0.34
1783361152366,951595560264,0.66,0.68
1783361152367,951595560264,0.67,0.68
1783361152367,640965849062,0.32,0.33
1783361153152,951595560264,0.67,0.68
1783361153152,640965849062,0.32,0.33
1783361153877,951595560264,0.68,0.69
1783361153877,640965849062,0.31,0.32
1783361154077,951595560264,0.68,0.69
1783361154077,640965849062,0.31,0.32
1783361154790,757189228306,0.99,1
1783361154790,449634494889,0,0.01
1783361155000,951595560264,0.68,0.69
1783361155000,640965849062,0.31,0.32
1783361156019,951595560264,0.68,0.69
1783361156019,640965849062,0.31,0.32
1783361156432,757189228306,0.99,1
1783361156432,449634494889,0,0.01
1783361157043,951595560264,0.68,0.69
1783361157043,640965849062,0.31,0.32
1783361157112,757189228306,0.99,1
1783361157112,449634494889,0,0.01
1783361158000,951595560264,0.68,0.69
1783361158000,640965849062,0.31,0.32
1783361158274,640965849062,0.32,0.33
1783361158274,951595560264,0.67,0.68
1783361158274,951595560264,0.64,0.68
1783361158274,640965849062,0.32,0.36
1783361158274,640965849062,0.34,0.36
1783361158274,951595560264,0.64,0.66
1783361158275,951595560264,0.61,0.66
1783361158275,640965849062,0.34,0.39
1783361158275,640965849062,0.35,0.39
1783361158275,951595560264,0.61,0.65
1783361158275,951595560264,0.6,0.65
1783361158275,640965849062,0.35,0.4
1783361158275,640965849062,0.36,0.4
1783361158275,951595560264,0.6,0.64
1783361158275,951595560264,0.59,0.64
1783361158275,640965849062,0.36,0.41
1783361158276,640965849062,0.37,0.41
1783361158276,951595560264,0.59,0.63
1783361158312,951595560264,0.6,0.63
1783361158312,640965849062,0.37,0.4
1783361158426,640965849062,0.38,0.4
1783361158426,951595560264,0.6,0.62
1783361158434,640965849062,0.4,0.41
1783361158434,951595560264,0.59,0.6
1783361158452,951595560264,0.58,0.6
1783361158452,640965849062,0.4,0.42
1783361158453,640965849062,0.41,0.42
1783361158453,951595560264,0.58,0.59
1783361158584,951595560264,0.57,0.59
1783361158584,640965849062,0.41,0.43
1783361158614,640965849062,0.42,0.43
1783361158614,951595560264,0.57,0.58
1783361159001,640965849062,0.42,0.43
1783361159001,951595560264,0.57,0.58
1783361160017,640965849062,0.42,0.43
1783361160017,951595560264,0.57,0.58
1783361160143,757189228306,0.99,1
1783361160143,449634494889,0,0.01
1783361161002,640965849062,0.42,0.43
1783361161002,951595560264,0.57,0.58
1783361161080,757189228306,0.99,1
1783361161080,449634494889,0,0.01
1783361161554,951595560264,0.56,0.58
1783361161554,640965849062,0.42,0.44
1783361161566,951595560264,0.55,0.58
1783361161566,640965849062,0.42,0.45
1783361161579,951595560264,0.52,0.58
1783361161579,640965849062,0.42,0.48
1783361161606,640965849062,0.43,0.48
1783361161606,951595560264,0.52,0.57
1783361161609,640965849062,0.44,0.48
1783361161609,951595560264,0.52,0.56
1783361161635,640965849062,0.46,0.48
1783361161635,951595560264,0.52,0.54
1783361161635,951595560264,0.53,0.54
1783361161635,640965849062,0.46,0.47
1783361162061,640965849062,0.46,0.47
1783361162061,951595560264,0.53,0.54
1783361162065,951595560264,0.52,0.54
1783361162065,640965849062,0.46,0.48
1783361162065,951595560264,0.53,0.54
1783361162065,640965849062,0.46,0.47
1783361162170,951595560264,0.52,0.54
1783361162170,640965849062,0.46,0.48
1783361162170,640965849062,0.47,0.48
1783361162170,951595560264,0.52,0.53
1783361162181,951595560264,0.51,0.53
1783361162181,640965849062,0.47,0.49
1783361162185,640965849062,0.48,0.49
1783361162185,951595560264,0.51,0.52
1783361162472,951595560264,0.5,0.52
1783361162472,640965849062,0.48,0.5
1783361162473,951595560264,0.51,0.52
1783361162473,640965849062,0.48,0.49
1783361162497,640965849062,0.49,0.5
1783361162497,951595560264,0.5,0.51
1783361162778,951595560264,0.48,0.51
1783361162778,640965849062,0.49,0.52
1783361162779,951595560264,0.47,0.51
1783361162779,640965849062,0.49,0.53
1783361162780,951595560264,0.46,0.51
1783361162780,640965849062,0.49,0.54
1783361162781,640965849062,0.5,0.54
1783361162781,951595560264,0.46,0.5
1783361162781,640965849062,0.51,0.54
1783361162781,951595560264,0.46,0.49
1783361162782,640965849062,0.52,0.54
1783361162782,951595560264,0.46,0.48
1783361162782,640965849062,0.53,0.54
1783361162782,951595560264,0.46,0.47
1783361162881,951595560264,0.45,0.47
1783361162881,640965849062,0.53,0.55
1783361162881,951595560264,0.46,0.47
1783361162881,640965849062,0.53,0.54
1783361162882,951595560264,0.45,0.47
1783361162882,640965849062,0.53,0.55
1783361162882,951595560264,0.46,0.47
1783361162882,640965849062,0.53,0.54
1783361163001,640965849062,0.53,0.54
1783361163001,951595560264,0.46,0.47
1783361164109,951595560264,0.46,0.47
1783361164109,640965849062,0.53,0.54
1783361165009,640965849062,0.53,0.54
1783361165009,951595560264,0.46,0.47
1783361166000,640965849062,0.53,0.54
1783361166000,951595560264,0.46,0.47
1783361167079,951595560264,0.46,0.47
1783361167079,640965849062,0.53,0.54
1783361168103,951595560264,0.46,0.47
1783361168103,640965849062,0.53,0.54
1783361168315,640965849062,0.55,0.56
1783361168315,951595560264,0.44,0.45
1783361168514,640965849062,0.55,0.57
1783361168514,951595560264,0.43,0.45
1783361168616,640965849062,0.56,0.57
1783361168616,951595560264,0.43,0.44
1783361168621,951595560264,0.42,0.44
1783361168621,640965849062,0.56,0.58
1783361168629,951595560264,0.41,0.44
1783361168629,640965849062,0.56,0.59
1783361168649,951595560264,0.4,0.44
1783361168649,640965849062,0.56,0.6
1783361168672,640965849062,0.58,0.6
1783361168672,951595560264,0.4,0.42
1783361168735,640965849062,0.57,0.6
1783361168735,951595560264,0.4,0.43
1783361168923,640965849062,0.57,0.59
1783361168923,951595560264,0.41,0.43
1783361168930,951595560264,0.4,0.43
1783361168930,640965849062,0.57,0.6
1783361169000,640965849062,0.57,0.6
1783361169000,951595560264,0.4,0.43
1783361169000,951595560264,0.41,0.43
1783361169000,640965849062,0.57,0.59
1783361169039,640965849062,0.56,0.59
1783361169039,951595560264,0.41,0.44
1783361169163,640965849062,0.55,0.59
1783361169163,951595560264,0.41,0.45
1783361169186,640965849062,0.56,0.59
1783361169186,951595560264,0.41,0.44
1783361169186,951595560264,0.43,0.44
1783361169186,640965849062,0.56,0.57
1783361169205,951595560264,0.42,0.44
1783361169205,640965849062,0.56,0.58
1783361169485,951595560264,0.43,0.44
1783361169485,640965849062,0.56,0.57
1783361169616,757189228306,0.99,1
1783361169616,449634494889,0,0.01
1783361170000,951595560264,0.43,0.44
1783361170000,640965849062,0.56,0.57
1783361170593,640965849062,0.55,0.57
1783361170593,951595560264,0.43,0.45
1783361170611,951595560264,0.44,0.45
1783361170611,640965849062,0.55,0.56
1783361171005,951595560264,0.44,0.45
1783361171005,640965849062,0.55,0.56
1783361172005,640965849062,0.55,0.56
1783361172005,951595560264,0.44,0.45
1783361172221,640965849062,0.54,0.55
1783361172221,951595560264,0.45,0.46
1783361173035,640965849062,0.54,0.55
1783361173035,951595560264,0.45,0.46
1783361173636,640965849062,0.53,0.55
1783361173636,951595560264,0.45,0.47
1783361173637,640965849062,0.52,0.55
1783361173637,951595560264,0.45,0.48
1783361173637,951595560264,0.46,0.48
1783361173637,640965849062,0.52,0.54
1783361173638,640965849062,0.51,0.54
1783361173638,951595560264,0.46,0.49
1783361173638,951595560264,0.47,0.49
1783361173638,640965849062,0.51,0.53
1783361173736,640965849062,0.5,0.53
1783361173736,951595560264,0.47,0.5
1783361173737,951595560264,0.48,0.5
1783361173737,640965849062,0.5,0.52
1783361173872,640965849062,0.49,0.52
1783361173872,951595560264,0.48,0.51
1783361174017,951595560264,0.48,0.51
1783361174017,640965849062,0.49,0.52
1783361174047,951595560264,0.49,0.51
1783361174047,640965849062,0.49,0.51
1783361174872,951595560264,0.5,0.51
1783361174872,640965849062,0.49,0.5
1783361175168,951595560264,0.5,0.51
1783361175168,640965849062,0.49,0.5
1783361176000,640965849062,0.49,0.5
1783361176000,951595560264,0.5,0.51
1783361176214,951595560264,0.51,0.52
1783361176214,640965849062,0.48,0.49
1783361176397,951595560264,0.51,0.54
1783361176397,640965849062,0.46,0.49
1783361176397,640965849062,0.45,0.49
1783361176397,951595560264,0.51,0.55
1783361176402,951595560264,0.51,0.57
1783361176402,640965849062,0.43,0.49
1783361177216,951595560264,0.51,0.57
1783361177216,640965849062,0.43,0.49
1783361177217,951595560264,0.54,0.57
1783361177217,640965849062,0.43,0.46
1783361177217,640965849062,0.41,0.46
1783361177217,951595560264,0.54,0.59
1783361177320,951595560264,0.55,0.59
1783361177320,640965849062,0.41,0.45
1783361178036,951595560264,0.55,0.59
1783361178036,640965849062,0.41,0.45
1783361178092,640965849062,0.4,0.45
1783361178092,951595560264,0.55,0.6
1783361178113,951595560264,0.57,0.6
1783361178113,640965849062,0.4,0.43
1783361178931,640965849062,0.39,0.43
1783361178931,951595560264,0.57,0.61
1783361179088,640965849062,0.39,0.43
1783361179088,951595560264,0.57,0.61
1783361179162,640965849062,0.4,0.43
1783361179162,951595560264,0.57,0.6
1783361179163,640965849062,0.4,0.41
1783361179163,951595560264,0.59,0.6
1783361179333,951595560264,0.55,0.6
1783361179333,640965849062,0.4,0.45
1783361179470,951595560264,0.54,0.6
1783361179470,640965849062,0.4,0.46
1783361179470,640965849062,0.44,0.46
1783361179470,951595560264,0.54,0.56
1783361179683,640965849062,0.4,0.46
1783361179683,951595560264,0.54,0.6
1783361179726,951595560264,0.59,0.6
1783361179726,640965849062,0.4,0.41
1783361179808,640965849062,0.39,0.41
1783361179808,951595560264,0.59,0.61
1783361179954,951595560264,0.6,0.61
1783361179954,640965849062,0.39,0.4
1783361180008,640965849062,0.39,0.4
1783361180008,951595560264,0.6,0.61
1783361180115,449634494889,0,0.01
1783361180115,757189228306,0.99,1
1783361180153,640965849062,0.37,0.4
1783361180153,951595560264,0.6,0.63
1783361180244,951595560264,0.63,0.64
1783361180244,640965849062,0.36,0.37
1783361180251,951595560264,0.61,0.64
1783361180251,640965849062,0.36,0.39
1783361180273,640965849062,0.35,0.39
1783361180273,951595560264,0.61,0.65
1783361180282,951595560264,0.62,0.65
1783361180282,640965849062,0.35,0.38
1783361180427,951595560264,0.6,0.65
1783361180427,640965849062,0.35,0.4
1783361180700,951595560264,0.61,0.65
1783361180700,640965849062,0.35,0.39
1783361180700,951595560264,0.62,0.65
1783361180700,640965849062,0.35,0.38
1783361180702,951595560264,0.64,0.65
1783361180702,640965849062,0.35,0.36
1783361181001,951595560264,0.64,0.65
1783361181001,640965849062,0.35,0.36
1783361181005,640965849062,0.34,0.36
1783361181005,951595560264,0.64,0.66
1783361181045,951595560264,0.65,0.66
1783361181045,640965849062,0.34,0.35
1783361181108,640965849062,0.33,0.35
1783361181108,951595560264,0.65,0.67
1783361181118,640965849062,0.34,0.35
1783361181118,951595560264,0.65,0.66
1783361181771,951595560264,0.64,0.66
1783361181771,640965849062,0.34,0.36
1783361181790,951595560264,0.65,0.66
1783361181790,640965849062,0.34,0.35
1783361181794,640965849062,0.35,0.36
1783361181794,951595560264,0.64,0.65
1783361182030,640965849062,0.35,0.36
1783361182030,951595560264,0.64,0.65
1783361183000,951595560264,0.64,0.65
1783361183000,640965849062,0.35,0.36
1783361183568,951595560264,0.63,0.65
1783361183568,640965849062,0.35,0.37
1783361183573,640965849062,0.37,0.38
1783361183573,951595560264,0.62,0.63
1783361183580,951595560264,0.61,0.63
1783361183580,640965849062,0.37,0.39
1783361183669,951595560264,0.6,0.63
1783361183669,640965849062,0.37,0.4
1783361183670,951595560264,0.58,0.63
1783361183670,640965849062,0.37,0.42
1783361183670,640965849062,0.38,0.42
1783361183670,951595560264,0.58,0.62
1783361183739,640965849062,0.39,0.42
1783361183739,951595560264,0.58,0.61
1783361183742,640965849062,0.41,0.42
1783361183742,951595560264,0.58,0.59
1783361183830,951595560264,0.57,0.59
1783361183830,640965849062,0.41,0.43
1783361183840,951595560264,0.56,0.59
1783361183840,640965849062,0.41,0.44
1783361183873,640965849062,0.43,0.44
1783361183873,951595560264,0.56,0.57
1783361184078,951595560264,0.56,0.57
1783361184078,640965849062,0.43,0.44
1783361184081,640965849062,0.45,0.46
1783361184081,951595560264,0.54,0.55
1783361185002,951595560264,0.54,0.55
1783361185002,640965849062,0.45,0.46
1783361185418,449634494889,0,0.01
1783361185418,757189228306,0.99,1
1783361185444,757189228306,0,1
1783361185444,449634494889,0,1
1783361186000,951595560264,0.54,0.55
1783361186000,640965849062,0.45,0.46
1783361187004,951595560264,0.54,0.55
1783361187004,640965849062,0.45,0.46
1783361188038,640965849062,0.45,0.46
1783361188038,951595560264,0.54,0.55
1783361189005,640965849062,0.45,0.46
1783361189005,951595560264,0.54,0.55
1783361189812,640965849062,0.44,0.46
1783361189812,951595560264,0.54,0.56
1783361189813,640965849062,0.44,0.45
1783361189813,951595560264,0.55,0.56
1783361190119,640965849062,0.44,0.45
1783361190119,951595560264,0.55,0.56
1783361191003,640965849062,0.44,0.45
1783361191003,951595560264,0.55,0.56
1783361192063,951595560264,0.55,0.56
1783361192063,640965849062,0.44,0.45
1783361193014,951595560264,0.55,0.56
1783361193014,640965849062,0.44,0.45
1783361194003,951595560264,0.55,0.56
1783361194003,640965849062,0.44,0.45
1783361195137,951595560264,0.55,0.56
1783361195137,640965849062,0.44,0.45
1783361196000,640965849062,0.44,0.45
1783361196000,951595560264,0.55,0.56
1783361196339,640965849062,0.43,0.45
1783361196339,951595560264,0.55,0.57
1783361196386,951595560264,0.57,0.6
1783361196386,640965849062,0.4,0.43
1783361196398,640965849062,0.39,0.43
1783361196398,951595560264,0.57,0.61
1783361196878,951595560264,0.59,0.61
1783361196878,640965849062,0.39,0.41
1783361196879,951595560264,0.6,0.61
1783361196879,640965849062,0.39,0.4
1783361197083,951595560264,0.6,0.61
1783361197083,640965849062,0.39,0.4
1783361197595,640965849062,0.38,0.4
1783361197595,951595560264,0.6,0.62
1783361197749,951595560264,0.61,0.62
1783361197749,640965849062,0.38,0.39
1783361198005,640965849062,0.38,0.39
1783361198005,951595560264,0.61,0.62
1783361199131,951595560264,0.61,0.62
1783361199131,640965849062,0.38,0.39
1783361199947,640965849062,0.37,0.39
1783361199947,951595560264,0.61,0.63
1783361200154,640965849062,0.36,0.39
1783361200154,951595560264,0.61,0.64
1783361200164,951595560264,0.63,0.64
1783361200164,640965849062,0.36,0.37
1783361200597,640965849062,0.35,0.37
1783361200597,951595560264,0.63,0.65
1783361201036,951595560264,0.63,0.65
1783361201036,640965849062,0.35,0.37
1783361201181,951595560264,0.62,0.65
1783361201181,640965849062,0.35,0.38
1783361201282,951595560264,0.63,0.65
1783361201282,640965849062,0.35,0.37
1783361201361,951595560264,0.64,0.65
1783361201361,640965849062,0.35,0.36
1783361201381,640965849062,0.34,0.36
1783361201381,951595560264,0.64,0.66
1783361201387,640965849062,0.33,0.36
1783361201387,951595560264,0.64,0.67
1783361201589,640965849062,0.35,0.36
1783361201589,951595560264,0.64,0.65
1783361201590,640965849062,0.33,0.36
1783361201590,951595560264,0.64,0.67
1783361201599,640965849062,0.35,0.36
1783361201599,951595560264,0.64,0.65
1783361201739,640965849062,0.34,0.36
1783361201739,951595560264,0.64,0.66
1783361201998,951595560264,0.65,0.66
1783361201998,640965849062,0.34,0.35
1783361202000,640965849062,0.34,0.35
1783361202000,951595560264,0.65,0.66
1783361203000,951595560264,0.65,0.66
1783361203000,640965849062,0.34,0.35
1783361203205,951595560264,0.66,0.67
1783361203205,640965849062,0.33,0.34
1783361204032,640965849062,0.33,0.34
1783361204032,951595560264,0.66,0.67
1783361205001,951595560264,0.66,0.67
1783361205001,640965849062,0.33,0.34
1783361205835,640965849062,0.32,0.34
1783361205835,951595560264,0.66,0.68
1783361205838,951595560264,0.67,0.68
1783361205838,640965849062,0.32,0.33
1783361206094,951595560264,0.67,0.68
1783361206094,640965849062,0.32,0.33
1783361207000,640965849062,0.32,0.33
1783361207000,951595560264,0.67,0.68
1783361208142,951595560264,0.67,0.68
1783361208142,640965849062,0.32,0.33
1783361209000,951595560264,0.67,0.68
1783361209000,640965849062,0.32,0.33
1783361210190,640965849062,0.32,0.33
1783361210190,951595560264,0.67,0.68
1783361211003,640965849062,0.32,0.33
1783361211003,951595560264,0.67,0.68
1783361211466,951595560264,0.66,0.68
1783361211466,640965849062,0.32,0.34
1783361211473,951595560264,0.67,0.68
1783361211473,640965849062,0.32,0.33
1783361212006,640965849062,0.32,0.33
1783361212006,951595560264,0.67,0.68
1783361213002,951595560264,0.67,0.68
1783361213002,640965849062,0.32,0.33
1783361214000,951595560264,0.67,0.68
1783361214000,640965849062,0.32,0.33
1783361215006,951595560264,0.67,0.68
1783361215006,640965849062,0.32,0.33
1783361216023,951595560264,0.67,0.68
1783361216023,640965849062,0.32,0.33
1783361217048,640965849062,0.32,0.33
1783361217048,951595560264,0.67,0.68
1783361217263,951595560264,0.65,0.68
1783361217263,640965849062,0.32,0.35
1783361217276,640965849062,0.34,0.35
1783361217276,951595560264,0.65,0.66
