ts_ms,price,recv_ms
1783220104000,62583.09659,1783220104982
1783220105000,62586.36518449033,1783220105922
1783220106000,62586.18799993716,1783220106991
1783220107000,62583.28605,1783220107897
1783220108000,62583.296885,1783220109286
1783220109000,62583.297045,1783220110268
1783220110000,62583.303945,1783220111257
1783220111000,62583.30426,1783220112218
1783220112000,62583.301685,1783220113083
1783220113000,62586.01599195953,1783220114094
1783220114000,62587.60052353547,1783220114873
1783220115000,62589.38315326625,1783220116286
1783220116000,62589.418725,1783220117223
1783220117000,62590.67245832198,1783220118049
1783220118000,62590.530588575435,1783220119127
1783220119000,62590.58899260199,1783220119957
1783220120000,62590.76084579824,1783220121112
1783220121000,62589.13496,1783220121977
1783220124000,62585.286566496135,1783220125205
1783220125000,62585.20190811851,1783220126240
1783220126000,62585.22425349334,1783220127421
1783220127000,62585.54197857336,1783220128644
1783220128000,62585.85732215063,1783220129207
1783220129000,62587.01794164868,1783220130338
1783220130000,62589.194221643585,1783220131368
1783220131000,62588.83079569792,1783220132532
1783220132000,62588.906351979465,1783220133062
1783220133000,62588.95228448413,1783220134307
1783220134000,62588.83706737226,1783220135367
1783220135000,62588.94076186768,1783220135993
1783220136000,62588.866745253654,1783220137016
1783220137000,62588.74570279073,1783220138101
1783220138000,62589.02098088877,1783220139722
1783220139000,62589.74538696605,1783220140149
1783220140000,62589.62932572519,1783220141129
1783220141000,62588.285475,1783220142142
1783220142000,62588.216725,1783220143107
1783220143000,62586.752235,1783220144083
1783220144000,62587.44308714336,1783220145121
1783220145000,62587.46640429578,1783220146184
1783220146000,62587.74,1783220147098
1783220147000,62588.65397055125,1783220148097
1783220148000,62587.462810804755,1783220149120
1783220149000,62584.287758147184,1783220150058
1783220150000,62584.42424517155,1783220151224
1783220151000,62583.796465,1783220153014
1783220152000,62584.1883404331,1783220153918
1783220153000,62584.14372113874,1783220154556
1783220154000,62584.17926944003,1783220155877
1783220155000,62584.70498257604,1783220156836
1783220156000,62587.788796006804,1783220157635
1783220157000,62597.27022479815,1783220158522
1783220158000,62598.16326,1783220159243
1783220159000,62598.58,1783220160741
1783220160000,62598.54968984879,1783220161648
1783220161000,62599.240847694324,1783220162350
1783220162000,62598.94542650579,1783220163980
1783220163000,62598.994426505786,1783220164531
1783220164000,62599.01979729801,1783220165389
1783220165000,62599.93848732785,1783220166845
1783220166000,62599.962472810694,1783220167420
1783220167000,62599.941514886195,1783220168131
1783220168000,62599.641,1783220169592
1783220169000,62599.70075264223,1783220170400
1783220170000,62599.69035068762,1783220171086
1783220172000,62598.76485970177,1783220173053
1783220173000,62598.40282313034,1783220174234
1783220174000,62599.03727686174,1783220175299
1783220175000,62599.05691441973,1783220176318
1783220176000,62599.053657959535,1783220177573
1783220177000,62599.00568236399,1783220178208
1783220178000,62598.90496632097,1783220179370
1783220179000,62598.93340197896,1783220180506
1783220180000,62599.00497501739,1783220181091
1783220181000,62598.88850787209,1783220182251
1783220182000,62599.03296074946,1783220183165
1783220183000,62599.32827948769,1783220184405
1783220184000,62599.35533582277,1783220185392
1783220185000,62599.347175725445,1783220186528
1783220186000,62599.45283778604,1783220187409
1783220187000,62599.45552064356,1783220188498
1783220188000,62599.46376064356,1783220188969
1783220189000,62599.18369511322,1783220190055
1783220190000,62599.45946354962,1783220191108
1783220191000,62599.80342905859,1783220191978
1783220192000,62599.79973004072,1783220192942
1783220193000,62599.853610022255,1783220193970
1783220194000,62599.88468893523,1783220195015
1783220195000,62599.922693078675,1783220196020
1783220196000,62599.91184366215,1783220197054
1783220197000,62602.45460277444,1783220198374
1783220198000,62602.59048467367,1783220199480
1783220199000,62602.4926929826,1783220201081
1783220200000,62602.536069896894,1783220201678
1783220201000,62602.58468436962,1783220202550
1783220202000,62602.81213658441,1783220203067
1783220203000,62603.13125767574,1783220204220
1783220204000,62603.84255639021,1783220205096
1783220205000,62604.34920572252,1783220206514
1783220206000,62604.34920572252,1783220207203
1783220207000,62604.32413252274,1783220208318
1783220208000,62604.351380249114,1783220209713
1783220209000,62612.27106315288,1783220210185
1783220210000,62613.478136895836,1783220211030
1783220211000,62617.231125,1783220212241
1783220212000,62619.11851007642,1783220213850
1783220213000,62623.400105,1783220214980
1783220214000,62623.91487224765,1783220215522
1783220215000,62624.40818917866,1783220216181
1783220216000,62625.48774677917,1783220217156
1783220217000,62625.47075170746,1783220218073
1783220218000,62626.38505920392,1783220219106
1783220219000,62628.08535224274,1783220220260
1783220220000,62628.11743353924,1783220221343
1783220221000,62627.55764505662,1783220222431
1783220222000,62627.64905805385,1783220223060
1783220223000,62624.62932,1783220223997
1783220224000,62622.89254446295,1783220225035
1783220225000,62622.2883803934,1783220226125
1783220226000,62617.71887173251,1783220227221
1783220227000,62616.06849620963,1783220228252
1783220228000,62614.46610464628,1783220229341
1783220229000,62612.64877900554,1783220230467
1783220230000,62611.70187688698,1783220232106
1783220231000,62611.36249649397,1783220232846
1783220232000,62613.13449283143,1783220233408
1783220233000,62614.4125,1783220234097
1783220234000,62614.737071415664,1783220236408
1783220235000,62614.313667784765,1783220237390
1783220237000,62613.392679672856,1783220238146
1783220238000,62612.92191639601,1783220239654
1783220239000,62614.110585199465,1783220240409
1783220240000,62614.41337,1783220241838
1783220241000,62615.17684011518,1783220242743
1783220242000,62615.25203661715,1783220244096
1783220243000,62615.03642652802,1783220244853
1783220244000,62615.07949872296,1783220245651
1783220245000,62615.89287426704,1783220246421
1783220246000,62614.59936374328,1783220247708
1783220247000,62614.62409008888,1783220248380
1783220248000,62614.631001297385,1783220249193
1783220249000,62614.76345423183,1783220250641
1783220250000,62614.79264428707,1783220251353
1783220252000,62616.28413109912,1783220253882
1783220253000,62616.268115,1783220254579
1783220254000,62618.21550853702,1783220255327
1783220255000,62618.38082268946,1783220256472
1783220256000,62618.35260873214,1783220257148
1783220257000,62618.20066070667,1783220258618
1783220258000,62618.05317020896,1783220259082
1783220259000,62617.63939097908,1783220260277
1783220260000,62616.53168263753,1783220261407
1783220261000,62616.82327356126,1783220262530
1783220262000,62616.40641363967,1783220263029
1783220263000,62615.21708991282,1783220264073
1783220264000,62615.49,1783220265168
1783220265000,62615.83030522431,1783220266287
1783220266000,62615.34,1783220267351
1783220267000,62615.26554,1783220267942
1783220268000,62615.35374,1783220269120
1783220269000,62615.392985,1783220270094
1783220270000,62615.368075,1783220271310
1783220271000,62614.76328,1783220272423
1783220272000,62614.84208,1783220273485
1783220273000,62614.85261,1783220274105
1783220274000,62615.968245,1783220275136
1783220275000,62615.891465,1783220276351
1783220276000,62615.891725,1783220277392
1783220277000,62615.89047,1783220278575
1783220278000,62615.8906,1783220279042
1783220279000,62615.98169656316,1783220280204
1783220280000,62615.61458,1783220281294
1783220281000,62615.33874,1783220282339
1783220282000,62615.33874,1783220283306
1783220283000,62615.33816,1783220284122
1783220284000,62615.33705,1783220285196
1783220285000,62615.337075,1783220286282
1783220286000,62615.34494,1783220287190
1783220287000,62615.361785,1783220288195
1783220288000,62615.358845,1783220289272
1783220289000,62615.989845,1783220290193
1783220290000,62625.80376140843,1783220291230
1783220291000,62627.278025,1783220292361
1783220292000,62627.26367,1783220293244
1783220293000,62628.98183896324,1783220294280
1783220294000,62629.93691,1783220295297
1783220295000,62629.938905,1783220296352
1783220296000,62631.18072,1783220297499
1783220297000,62631.23056,1783220298162
1783220298000,62620.75638735964,1783220299160
1783220299000,62617.58345,1783220300179
1783220300000,62617.71486569912,1783220301225
1783220301000,62617.685777888735,1783220302210
1783220302000,62617.552355,1783220303349
1783220303000,62619.99713,1783220304425
1783220304000,62619.18962511192,1783220305374
1783220305000,62618.410955,1783220306495
1783220306000,62618.27779519535,1783220307510
1783220307000,62618.147534906435,1783220308015
1783220308000,62618.28679597498,1783220309073
1783220309000,62619.6455874585,1783220310225
1783220311000,62619.44079,1783220312279
1783220312000,62619.582746407425,1783220314047
1783220313000,62620.67773,1783220314877
1783220314000,62621.40060490799,1783220315753
1783220315000,62627.042055,1783220316432
1783220316000,62628.09321558695,1783220317277
1783220317000,62626.925665,1783220318623
1783220318000,62624.331651179855,1783220319391
1783220319000,62624.690621357186,1783220321070
1783220320000,62624.77489787806,1783220321919
1783220321000,62624.78708787806,1783220322573
1783220322000,62624.908674249615,1783220323449
1783220323000,62626.61307005982,1783220324134
1783220324000,62627.867318032804,1783220325689
1783220325000,62627.90421984668,1783220326583
1783220326000,62628.08320014509,1783220327219
1783220327000,62628.031558363386,1783220328666
1783220328000,62628.031558363386,1783220329422
1783220329000,62628.03833721526,1783220330469
1783220330000,62628.12524039865,1783220331300
1783220331000,62628.27899759756,1783220332821
1783220332000,62628.2784868002,1783220333424
1783220333000,62626.372975,1783220334041
1783220334000,62627.13936942861,1783220335199
1783220335000,62627.17396945741,1783220336335
1783220336000,62627.968115588264,1783220337498
1783220337000,62628.02208929989,1783220338160
1783220338000,62628.87230710088,1783220339414
1783220339000,62630.81638102164,1783220340379
1783220340000,62630.81638102164,1783220341043
1783220341000,62632.53868572196,1783220342277
1783220342000,62635.09850581075,1783220343564
1783220343000,62635.28165,1783220344138
1783220344000,62635.326535,1783220345298
1783220345000,62637.68383683373,1783220346494
1783220346000,62634.49665165538,1783220347195
1783220347000,62632.790506507896,1783220348880
1783220348000,62632.49352,1783220349720
1783220349000,62632.62398515052,1783220350439
1783220350000,62632.517555,1783220351871
1783220351000,62632.50119,1783220352673
1783220352000,62633.402747897795,1783220353483
1783220353000,62632.680251061065,1783220354924
1783220354000,62632.67960761047,1783220355553
1783220355000,62633.10335764891,1783220356409
1783220356000,62633.09148691707,1783220357829
1783220357000,62632.89079965267,1783220358473
1783220358000,62632.88076310388,1783220359163
1783220359000,62632.54085,1783220360567
1783220360000,62632.94881345477,1783220361308
1783220361000,62632.540455,1783220362702
1783220362000,62632.538425,1783220363558
1783220363000,62632.91197301918,1783220364151
1783220364000,62632.53302,1783220365868
1783220365000,62632.533985,1783220366418
1783220366000,62632.658615,1783220367086
1783220367000,62632.66124,1783220368196
1783220368000,62633.428060620114,1783220369401
1783220369000,62634.82796602084,1783220370065
1783220370000,62634.697405,1783220371137
1783220371000,62636.39039753487,1783220372309
1783220372000,62636.59750745125,1783220373412
1783220373000,62635.53389,1783220374484
1783220374000,62635.491665,1783220374960
1783220375000,62635.46591,1783220376164
1783220376000,62635.4611,1783220377093
1783220377000,62636.41785736691,1783220378259
1783220378000,62636.754426797765,1783220379852
1783220379000,62637.023365953595,1783220380267
1783220380000,62637.0971329309,1783220381271
1783220381000,62637.039993457875,1783220382127
1783220382000,62637.08871427104,1783220383061
1783220383000,62637.657,1783220384057
1783220384000,62637.62998165747,1783220384909
1783220385000,62637.65154762108,1783220385894
1783220386000,62637.46188767227,1783220387311
1783220387000,62638.36,1783220388340
1783220388000,62637.29508,1783220389223
1783220389000,62639.369533230296,1783220390219
1783220390000,62639.369533230296,1783220391224
1783220391000,62639.365591204936,1783220392335
1783220392000,62639.430108515444,1783220393490
1783220393000,62639.48616289032,1783220394472
1783220394000,62637.59,1783220394967
1783220395000,62639.54818374287,1783220396183
1783220396000,62639.576193040026,1783220397133
1783220397000,62639.24498417104,1783220398123
1783220398000,62638.89842335851,1783220399370
1783220399000,62639.66270263047,1783220400417
1783220400000,62637.918835,1783220401468
1783220401000,62637.908145,1783220402375
1783220402000,62638.857260707846,1783220403491
1783220403000,62639.620864355165,1783220404426
1783220405000,62640.84571,1783220406204
1783220406000,62643.011093913046,1783220407094
1783220407000,62643.03708647315,1783220408268
1783220408000,62643.4498429946,1783220409426
1783220409000,62643.42492255138,1783220410133
1783220410000,62641.70632397363,1783220411764
1783220411000,62641.70632397363,1783220412388
1783220412000,62642.52174830999,1783220412945
1783220413000,62641.61042642346,1783220414200
1783220414000,62641.61174796813,1783220415161
1783220415000,62641.72662162268,1783220416354
1783220416000,62642.47803163618,1783220418031
1783220417000,62642.082075126586,1783220418563
1783220418000,62642.082075126586,1783220419600
1783220419000,62641.86310215737,1783220420073
1783220420000,62642.200701073954,1783220421279
1783220421000,62642.234646861245,1783220422301
1783220422000,62642.298705003595,1783220423316
1783220423000,62642.273869814344,1783220424973
1783220424000,62641.67721923818,1783220425587
1783220425000,62642.56025536936,1783220426075
1783220426000,62642.64197587414,1783220427277
1783220427000,62642.79222938578,1783220428792
1783220428000,62642.79557248731,1783220429574
1783220429000,62642.81967046583,1783220430371
1783220430000,62642.86654160337,1783220431508
1783220431000,62642.74624183885,1783220432214
1783220432000,62642.913805762495,1783220433538
1783220433000,62643.11972222107,1783220434233
1783220434000,62643.07566383606,1783220435341
1783220435000,62643.07716383606,1783220436085
1783220436000,62643.08827612083,1783220437122
1783220437000,62642.81598638201,1783220438402
1783220440000,62642.9891230529,1783220441526
1783220441000,62642.94832825416,1783220441940
1783220442000,62647.203290866404,1783220442896
1783220443000,62649.60899,1783220443895
1783220444000,62651.83652,1783220444952
1783220445000,62651.90026,1783220445840
1783220446000,62651.77627,1783220447343
1783220447000,62652.76319251329,1783220448299
1783220448000,62652.86461109397,1783220449306
1783220449000,62653.89350570013,1783220450269
1783220450000,62653.93999,1783220451479
1783220451000,62654.00915883147,1783220452476
1783220452000,62653.95226175307,1783220453381
1783220453000,62653.92427222035,1783220455007
1783220454000,62654.11013818739,1783220455693
1783220455000,62654.112232289,1783220456450
1783220456000,62654.121108244275,1783220457621
1783220457000,62654.121108244275,1783220458210
1783220458000,62654.10666207305,1783220459503
1783220459000,62654.05990247354,1783220460727
1783220460000,62654.10516207305,1783220461242
1783220461000,62654.18892776875,1783220462419
1783220462000,62663.26798795652,1783220463641
1783220463000,62664.82323,1783220464225
1783220464000,62663.94747382232,1783220465595
1783220465000,62664.424703871126,1783220466968
1783220466000,62664.36512,1783220467664
1783220467000,62664.67762294901,1783220468187
1783220468000,62664.62689516576,1783220469263
1783220469000,62664.74212344685,1783220470471
1783220470000,62664.2406,1783220471504
1783220471000,62664.478810186076,1783220472547
1783220472000,62664.74115741067,1783220473285
1783220473000,62660.77232,1783220474513
1783220474000,62659.68909254125,1783220475604
1783220475000,62659.68658494545,1783220476166
1783220476000,62659.59192053847,1783220477326
1783220477000,62659.69102349851,1783220478451
1783220478000,62659.749310376734,1783220479618
1783220479000,62659.735821277034,1783220480195
1783220480000,62659.323421998895,1783220481390
1783220481000,62658.27035067393,1783220482473
1783220482000,62658.96092807571,1783220483609
1783220483000,62658.98447713332,1783220484243
1783220484000,62657.820604235516,1783220485386
1783220485000,62657.68017658948,1783220486373
1783220486000,62658.71312897208,1783220487395
1783220487000,62657.7023798702,1783220488316
1783220488000,62657.69856594169,1783220489380
1783220489000,62657.63098944351,1783220490295
1783220490000,62658.50401814703,1783220491261
1783220491000,62658.50893247026,1783220492238
1783220492000,62658.46796537867,1783220493186
1783220493000,62658.38488459494,1783220494125
1783220494000,62658.39169541946,1783220495172
1783220495000,62658.376603556615,1783220496096
1783220496000,62657.53626779561,1783220497023
1783220497000,62656.77382905598,1783220498055
1783220498000,62656.910655871936,1783220499135
1783220499000,62656.77632004808,1783220500129
1783220500000,62656.65199899269,1783220501155
1783220501000,62655.9270171319,1783220502221
1783220502000,62656.265299836195,1783220503131
1783220503000,62656.35178623505,1783220504312
1783220504000,62655.89714125335,1783220505196
1783220505000,62655.79698450939,1783220506207
1783220506000,62653.209236855706,1783220507303
1783220507000,62651.63073277628,1783220508261
1783220508000,62651.63513398593,1783220509289
1783220509000,62651.38448145167,1783220510501
1783220510000,62651.62200145167,1783220511421
1783220511000,62653.79,1783220512701
1783220512000,62653.9794,1783220513473
1783220513000,62654.120245,1783220514112
1783220514000,62654.12524,1783220516050
1783220515000,62654.143965,1783220516734
1783220516000,62654.167605,1783220517460
1783220517000,62654.14852,1783220518104
1783220518000,62653.65402,1783220519397
1783220519000,62653.647035,1783220520188
1783220520000,62653.644035,1783220521524
1783220521000,62658.97014451208,1783220522261
1783220522000,62662.589625,1783220523730
1783220523000,62659.5507,1783220524376
1783220524000,62657.90754915461,1783220525202
1783220525000,62656.6095301844,1783220526950
1783220526000,62657.129829560334,1783220527758
1783220527000,62657.20704575578,1783220528407
1783220528000,62656.95442443727,1783220529335
1783220529000,62656.74126310672,1783220530908
1783220531000,62658.70215631569,1783220532248
1783220532000,62658.055555,1783220533456
1783220533000,62657.7166,1783220533893
1783220534000,62657.71171,1783220535018
1783220535000,62657.9820930327,1783220536097
1783220536000,62654.76068971636,1783220537194
1783220537000,62654.423076223444,1783220538226
1783220538000,62656.87632620068,1783220539275
1783220539000,62654.294575,1783220540495
1783220540000,62654.29418,1783220540931
1783220541000,62654.291825618544,1783220542023
1783220542000,62655.76482349916,1783220543219
1783220543000,62655.48812809934,1783220544352
1783220544000,62655.81314235002,1783220545466
1783220545000,62654.53976310867,1783220546467
1783220546000,62654.53976310867,1783220547142
1783220547000,62654.64191918554,1783220548116
1783220548000,62656.1009884952,1783220549108
1783220549000,62656.0846258768,1783220550075
1783220550000,62655.93220189767,1783220551052
1783220551000,62654.2272,1783220552161
1783220552000,62654.172180422145,1783220553045
1783220553000,62654.06656890157,1783220554081
1783220554000,62653.98181390158,1783220554926
1783220555000,62656.914453402846,1783220556435
1783220556000,62656.914223584994,1783220557321
1783220557000,62657.04442128919,1783220558349
1783220558000,62657.105159030005,1783220559406
1783220559000,62655.93673823529,1783220560471
1783220560000,62656.234893378816,1783220561354
1783220561000,62655.28705054741,1783220562252
1783220562000,62656.452728920485,1783220563238
1783220563000,62655.380710580015,1783220564255
1783220564000,62655.29692033706,1783220565258
1783220565000,62655.49458588296,1783220566177
1783220566000,62655.94126,1783220567183
1783220567000,62656.65425366133,1783220568113
1783220568000,62657.84451758376,1783220569024
1783220569000,62657.073891785134,1783220570057
1783220570000,62657.03682347492,1783220571051
1783220571000,62657.98518254849,1783220572508
1783220572000,62658.06706119505,1783220573033
1783220573000,62657.92200298237,1783220574062
1783220574000,62657.07097989345,1783220575206
1783220575000,62656.9301730329,1783220576222
1783220576000,62657.58285993006,1783220577315
1783220577000,62659.15983683399,1783220578386
1783220578000,62662.73780849443,1783220579401
1783220579000,62663.453679099155,1783220579951
1783220596000,62664.53272377906,1783220597343
1783220597000,62664.786610642615,1783220598581
1783220598000,62665.18408743804,1783220599106
1783220599000,62665.25056740795,1783220600281
1783220600000,62665.49451043591,1783220601442
1783220601000,62664.498,1783220602603
1783220602000,62664.97336237988,1783220603164
1783220603000,62664.83938393109,1783220604232
1783220604000,62665.479004855,1783220605437
1783220605000,62665.479004855,1783220605930
1783220606000,62664.85829,1783220607024
1783220607000,62665.58569878367,1783220608267
1783220608000,62664.88466412425,1783220609448
1783220609000,62664.9092508872,1783220610072
1783220610000,62665.47881987631,1783220611272
1783220611000,62665.51609008516,1783220612322
1783220612000,62665.482729051684,1783220613639
1783220613000,62664.77710528258,1783220614175
1783220614000,62665.531257461036,1783220615343
1783220615000,62665.48871299813,1783220616538
1783220616000,62665.13490611513,1783220617720
1783220617000,62665.665204414465,1783220618311
1783220618000,62665.64850689171,1783220619619
1783220619000,62665.07898007212,1783220620147
1783220620000,62665.68015771695,1783220621361
1783220621000,62665.55278698954,1783220622387
1783220622000,62664.781886279736,1783220623568
1783220623000,62664.85391329908,1783220624058
1783220624000,62664.820900508996,1783220625273
1783220625000,62664.81112050935,1783220626355
1783220626000,62665.49013868629,1783220627401
1783220627000,62665.50259562865,1783220628555
1783220628000,62665.41760222263,1783220629061
1783220629000,62665.22283471995,1783220630196
1783220630000,62665.54404635876,1783220631482
1783220631000,62665.56518811875,1783220633438
1783220632000,62665.55235737264,1783220634170
1783220633000,62665.38182528377,1783220634846
1783220634000,62665.51395989597,1783220635491
1783220635000,62665.59422726667,1783220636114
1783220636000,62665.60544297945,1783220637514
1783220637000,62665.703449459645,1783220638440
1783220638000,62665.699981649246,1783220639081
1783220639000,62665.72772687494,1783220640205
1783220640000,62665.4387079184,1783220641405
1783220641000,62665.15662327255,1783220642427
1783220642000,62665.54102858481,1783220643090
1783220643000,62665.74141005525,1783220644464
1783220644000,62665.60894293226,1783220645542
1783220645000,62665.60894293226,1783220646084
1783220646000,62665.60471190799,1783220647259
1783220647000,62666.18088637275,1783220648961
1783220648000,62666.1654772744,1783220649479
1783220649000,62666.1654772744,1783220650825
1783220650000,62665.671797670955,1783220651572
1783220651000,62665.789362467425,1783220652290
1783220652000,62666.57077652124,1783220654117
1783220653000,62669.45879401819,1783220655039
1783220654000,62670.201972878014,1783220655688
1783220655000,62670.20516796147,1783220656397
1783220656000,62670.06835796682,1783220657114
1783220657000,62669.86430324725,1783220658586
1783220658000,62669.86020916193,1783220659317
1783220659000,62670.22833199377,1783220660026
1783220660000,62670.33061573273,1783220661671
1783220661000,62670.34216741717,1783220662411
1783220662000,62670.12189720279,1783220663901
1783220663000,62670.39840196727,1783220664662
1783220664000,62672.052325148725,1783220665415
1783220665000,62684.48901694091,1783220666884
1783220666000,62685.565945,1783220667720
1783220667000,62685.632595,1783220668783
1783220668000,62686.581005,1783220669348
1783220669000,62687.620395,1783220670468
1783220670000,62687.597795,1783220671032
1783220671000,62687.41068,1783220672241
1783220672000,62687.841885,1783220673426
1783220673000,62687.646235,1783220674399
1783220674000,62687.455265,1783220675418
1783220675000,62687.468875,1783220675991
1783220676000,62687.499445,1783220677076
1783220677000,62687.69061,1783220678114
1783220678000,62690.260525,1783220679390
1783220679000,62690.921475,1783220680388
1783220680000,62686.74,1783220681775
1783220681000,62686.26031953227,1783220682426
1783220682000,62686.229548854135,1783220683297
1783220683000,62686.25262348668,1783220684338
1783220684000,62686.76457370849,1783220685475
1783220685000,62686.66422870849,1783220686017
1783220686000,62686.57591947106,1783220687074
1783220687000,62687.098015,1783220688345
1783220688000,62688.02537,1783220689377
1783220689000,62688.06191,1783220690485
1783220690000,62688.01285,1783220691031
1783220691000,62688.008955,1783220692173
1783220692000,62688.00771,1783220693261
1783220693000,62688.104585,1783220694401
1783220694000,62689.774275,1783220695393
1783220695000,62694.001445,1783220695986
1783220696000,62694.01226,1783220697617
1783220697000,62693.99602,1783220698143
1783220698000,62694.264325,1783220699133
1783220699000,62694.4533982697,1783220700203
1783220700000,62694.45811824112,1783220701385
1783220701000,62694.237185,1783220702094
1783220702000,62694.234015,1783220702986
1783220703000,62690.64565466755,1783220704047
1783220704000,62689.669185,1783220705016
1783220705000,62689.31298899319,1783220706063
1783220706000,62689.27058856158,1783220707150
1783220707000,62689.049335,1783220708294
1783220708000,62689.174575,1783220709364
1783220709000,62689.284564532514,1783220710299
1783220710000,62689.31339453252,1783220711352
1783220711000,62689.28435953252,1783220712401
1783220712000,62689.666789532515,1783220713474
1783220713000,62689.667779532516,1783220714019
1783220714000,62689.787529532514,1783220715158
1783220715000,62691.269394361865,1783220716242
1783220716000,62689.75298953252,1783220717346
1783220717000,62690.142091866335,1783220718493
1783220718000,62694.01309924967,1783220719626
1783220719000,62695.033115,1783220720068
1783220720000,62694.90326,1783220721047
1783220721000,62694.851285,1783220722217
1783220722000,62694.96448,1783220723310
1783220723000,62693.416037322815,1783220724727
1783220724000,62694.04860148748,1783220725405
1783220725000,62693.58509358556,1783220727156
1783220726000,62693.459406750626,1783220727625
1783220727000,62693.25814732281,1783220728172
1783220728000,62693.28289732282,1783220729327
1783220729000,62693.28477732281,1783220730335
1783220730000,62694.140985,1783220731399
1783220731000,62694.32705294315,1783220732452
1783220732000,62694.146425,1783220733433
1783220733000,62694.38919016793,1783220734432
1783220734000,62694.454761767614,1783220735412
1783220735000,62694.454761767614,1783220735946
1783220736000,62694.47123,1783220736935
1783220737000,62694.46844,1783220738102
1783220738000,62694.437615,1783220739060
1783220739000,62694.441785,1783220740621
1783220740000,62694.43966,1783220741214
1783220741000,62694.45884,1783220742398
1783220742000,62694.46217,1783220743316
1783220743000,62694.44181,1783220744316
1783220744000,62694.388165,1783220745436
1783220745000,62694.390165,1783220746008
1783220746000,62694.413245,1783220747126
1783220747000,62693.65180317639,1783220748165
1783220748000,62693.91127630641,1783220749134
1783220749000,62693.08926693665,1783220750190
1783220750000,62694.04728,1783220751397
1783220751000,62693.56576252428,1783220752328
1783220752000,62692.780545,1783220753385
1783220753000,62692.749605,1783220754626
1783220754000,62692.749605,1783220755279
1783220755000,62692.789147504154,1783220756266
1783220756000,62692.75619,1783220757259
1783220757000,62693.54777,1783220758391
1783220758000,62693.54938,1783220759323
1783220759000,62693.552915,1783220760430
1783220760000,62693.56899,1783220761358
1783220761000,62694.021635,1783220762585
1783220762000,62694.03673,1783220763135
1783220763000,62694.03208,1783220764346
1783220764000,62693.88869,1783220765436
1783220765000,62693.88789,1783220766463
1783220766000,62693.88956,1783220767444
1783220767000,62694.00196,1783220768546
1783220768000,62693.57382,1783220769196
1783220769000,62693.4545,1783220770212
1783220770000,62693.29234,1783220771527
1783220771000,62693.29234,1783220772096
1783220772000,62693.16641,1783220773184
1783220773000,62692.96976,1783220774322
1783220774000,62692.977535,1783220775361
1783220775000,62692.976035,1783220775952
1783220776000,62692.978805,1783220777064
1783220777000,62693.225725,1783220778378
1783220778000,62693.196585,1783220779737
1783220779000,62693.186995,1783220780348
1783220780000,62693.18995,1783220781634
1783220781000,62693.190355,1783220782518
1783220782000,62693.87367,1783220783054
1783220783000,62693.89872,1783220784879
1783220784000,62693.912155,1783220785710
1783220785000,62693.907165,1783220786587
1783220786000,62693.90235,1783220787229
1783220787000,62694.028325,1783220788611
1783220788000,62694.10708,1783220789169
1783220790000,62694.040115,1783220791157
1783220791000,62694.06489,1783220792379
1783220792000,62694.034345,1783220793401
1783220793000,62694.02088,1783220793938
1783220794000,62694.024045,1783220795055
1783220795000,62694.017235,1783220796078
1783220796000,62693.91901,1783220797114
1783220797000,62693.919885,1783220798298
1783220798000,62693.92248,1783220799786
1783220799000,62693.924575,1783220800449
1783220800000,62693.933165,1783220801549
1783220801000,62693.953025,1783220802425
1783220802000,62693.95335,1783220803080
1783220803000,62693.958025,1783220804419
1783220804000,62693.957525,1783220805077
1783220805000,62693.967095,1783220806876
1783220806000,62693.95407,1783220807500
1783220807000,62693.95162,1783220808343
1783220808000,62693.96425,1783220809703
1783220809000,62693.93234935239,1783220810513
1783220810000,62693.90623,1783220811146
1783220811000,62693.913003832444,1783220812709
1783220812000,62693.90443,1783220813553
1783220813000,62693.882615,1783220814246
1783220814000,62693.903695,1783220815726
1783220815000,62693.90201,1783220816700
1783220816000,62693.930055,1783220817486
1783220817000,62694.12814,1783220818888
1783220818000,62693.93879,1783220819579
1783220819000,62694.112025,1783220820772
1783220820000,62694.146555,1783220821280
1783220821000,62694.410995,1783220822490
1783220822000,62700.16972024637,1783220823139
1783220823000,62702.287,1783220824171
1783220824000,62702.60821,1783220825485
1783220825000,62702.514,1783220826600
1783220826000,62702.623975,1783220827293
1783220827000,62702.52602,1783220828477
1783220828000,62702.52141,1783220829657
1783220829000,62702.32505,1783220830205
1783220830000,62702.32505,1783220831311
1783220831000,62702.323745,1783220832407
1783220832000,62702.277,1783220833112
1783220833000,62702.709335,1783220834160
1783220834000,62702.67939,1783220835894
1783220835000,62702.67939,1783220836314
1783220836000,62702.466715,1783220837414
1783220837000,62702.453015,1783220838433
1783220838000,62702.442205,1783220839500
1783220839000,62702.455475,1783220840387
1783220840000,62702.466705,1783220841336
1783220841000,62702.4482,1783220842271
1783220842000,62702.45069,1783220843118
1783220843000,62702.45194,1783220844079
1783220844000,62702.47682,1783220845044
1783220845000,62702.47223,1783220846446
1783220846000,62702.48868,1783220846963
1783220847000,62702.579995,1783220848402
1783220848000,62702.591885,1783220849312
1783220849000,62702.487,1783220850247
1783220850000,62702.609975,1783220851218
1783220851000,62702.6512,1783220852317
1783220852000,62702.659485,1783220853285
1783220853000,62702.76467,1783220854356
1783220854000,62702.817235,1783220855205
1783220855000,62702.742495,1783220856502
1783220856000,62702.742495,1783220856998
